Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,fraud_probability,is_predicted_fraud
76466,2020-07-18 02:49:06,3597980945245815,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,1245.68,Mark,Allen,M,25360 Mcgee Forge,De Queen,AR,71832,34.0442,-94.3386,11253,"Scientist, biomedical",1957-04-25,41816f6f2c71f0fc164a47bde6af50ef,1374115746,34.490888,-93.801668,0,0.5191268,1
76545,2020-07-18 03:51:48,2703186189652095,"fraud_Langworth, Boehm and Gulgowski",shopping_net,1097.18,Jennifer,Banks,F,561 Perry Cove,Moravian Falls,NC,28654,36.0788,-81.1781,3495,"Psychologist, counselling",1988-03-09,1042c537f7176e8f6e7e66306e771131,1374119508,36.763378,-81.221175,1,0.6275054,1
76820,2020-07-18 07:42:55,6528911529051375,fraud_Huel Ltd,misc_net,1011.0,Diane,Smith,F,195 Murray Overpass Apt. 384,Winter,WI,54896,45.8327,-91.0144,1478,Neurosurgeon,1965-04-27,39888dfe61a2b221686ffc277858f053,1374133375,46.711093,-91.01173,0,0.78717417,1
77413,2020-07-18 14:14:57,3501509250702469,fraud_Romaguera and Sons,travel,12882.78,Frank,Anderson,M,0611 Stafford Valley Suite 504,Naples,FL,34112,26.1184,-81.7361,276002,"Programme researcher, broadcasting/film/video",1979-01-02,7560e4f116a9e89163bbb81881f378ef,1374156897,25.730231,-82.406225,0,0.8805511,1
77765,2020-07-18 17:29:51,30235438713303,fraud_Barrows PLC,shopping_pos,1418.91,James,Baldwin,M,3603 Mitchell Court,Winfield,WV,25213,38.5072,-81.89,5512,Exhibition designer,1980-03-24,927780766590d2c439af5eb58a1a1ca8,1374168591,38.486123,-81.420526,0,0.90447944,1
78143,2020-07-18 20:42:17,3545109339866548,fraud_Corwin-Gorczany,misc_net,772.7,Keith,Sanders,M,8030 Beck Motorway,Moorhead,MS,38761,33.4783,-90.5142,2870,Chartered public finance accountant,1999-03-05,412c083f6fc2a2c3048e5c672cc7cbf1,1374180137,33.963551,-91.338974,0,0.89917773,1
78315,2020-07-18 22:03:20,2454076758463217,fraud_Kuphal-Predovic,misc_net,828.22,Robert,Andrade,M,27720 Martin Hills,Remer,MN,56672,47.0874,-93.9196,2097,Insurance risk surveyor,1987-10-27,9917b85781e97bdebb160301ab984360,1374185000,47.829339,-93.985386,1,0.9809296,1
78329,2020-07-18 22:09:38,2454076758463217,"fraud_Zboncak, Rowe and Murazik",shopping_net,958.05,Robert,Andrade,M,27720 Martin Hills,Remer,MN,56672,47.0874,-93.9196,2097,Insurance risk surveyor,1987-10-27,a17a4a799bd40548b05052eb3170c2ee,1374185378,46.292061,-94.024468,1,0.9501081,1
78331,2020-07-18 22:10:31,3534330126107879,fraud_Kerluke-Abshire,shopping_net,988.18,Jeffrey,Smith,M,713 Scott Pike Apt. 712,Bridger,MT,59014,45.2857,-108.9082,1446,Chartered loss adjuster,1978-01-15,22a5a0ffee29d19050b4767ea0dc819d,1374185431,44.349078000000006,-109.156419,1,0.9442524,1
78363,2020-07-18 22:26:27,30199621383748,fraud_Fisher Inc,shopping_net,544.92,Theresa,Powell,F,117 Natasha Vista Suite 936,Leonard,TX,75452,33.4044,-96.2238,4090,Sub,1977-03-23,84e0dab202f7e6424948fec8f20c4093,1374186387,34.086447,-95.424837,0,0.50966007,1
78379,2020-07-18 22:31:56,2454076758463217,fraud_Conroy Ltd,shopping_pos,822.11,Robert,Andrade,M,27720 Martin Hills,Remer,MN,56672,47.0874,-93.9196,2097,Insurance risk surveyor,1987-10-27,f2d7c66699d2c9d88f624c78de4135f5,1374186716,47.649872,-94.655308,1,0.83864444,1
78434,2020-07-18 23:01:36,2454076758463217,fraud_Bashirian Group,shopping_net,1133.57,Robert,Andrade,M,27720 Martin Hills,Remer,MN,56672,47.0874,-93.9196,2097,Insurance risk surveyor,1987-10-27,0cce1a1eceab279595379dc84d96533f,1374188496,47.275469,-93.430403,1,0.97302127,1
78466,2020-07-18 23:17:18,372509258176510,fraud_Medhurst PLC,shopping_net,815.71,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,42.9147,-83.4845,6951,Learning disability nurse,1985-06-18,8d125c55a9b80f92212f0a7fc7b50180,1374189438,42.14811,-82.664867,0,0.90654325,1
78505,2020-07-18 23:37:00,3534330126107879,"fraud_Quitzon, Green and Bashirian",shopping_pos,742.91,Jeffrey,Smith,M,713 Scott Pike Apt. 712,Bridger,MT,59014,45.2857,-108.9082,1446,Chartered loss adjuster,1978-01-15,e64e044824c37a89d0c53939e36a3bd0,1374190620,44.290493,-108.71719,1,0.7516627,1
78858,2020-07-19 02:39:29,4471568287204,fraud_Lynch Ltd,shopping_pos,2239.64,Dakota,Maldonado,M,369 Cochran Radial,Pelham,NC,27311,36.4899,-79.4736,3402,Insurance underwriter,1927-10-24,2afd34ecede14cc18585eca0e6093d30,1374201569,37.139338,-79.58527600000001,0,0.74514765,1
78873,2020-07-19 02:46:17,2703186189652095,fraud_Lemke-Gutmann,shopping_net,1114.79,Jennifer,Banks,F,561 Perry Cove,Moravian Falls,NC,28654,36.0788,-81.1781,3495,"Psychologist, counselling",1988-03-09,a7ae1548209b1977680d7d05445d058e,1374201977,36.10807,-81.120944,1,0.6091738,1
78881,2020-07-19 02:49:26,375904527651269,fraud_Simonis-Prohaska,misc_pos,1173.25,Ryan,Cook,M,75952 Wilson Course,Roseland,NE,68973,40.4591,-98.5551,463,"Nurse, mental health",1948-05-31,8fbab3232bb18d0674aa8c3b37cdd1e3,1374202166,40.93363,-98.285706,0,0.64112806,1
79112,2020-07-19 04:53:46,30364087349027,fraud_Kris-Weimann,misc_net,660.09,Samuel,Sandoval,M,0005 Morrison Land,Mounds,OK,74047,35.8896,-96.0887,7163,Fitness centre manager,1982-02-05,82ee9428c7323001f2b625d7fbeba538,1374209626,35.328035,-96.325047,0,0.6510606,1
79122,2020-07-19 04:57:20,213113028819344,"fraud_Baumbach, Hodkiewicz and Walsh",shopping_pos,1870.76,Melanie,Jimenez,F,77944 Daniels Valley Suite 921,Camden,NY,13316,43.3392,-75.7543,6460,Building control surveyor,1959-09-27,0c80470199f9a65fea9071cb3a75fa5b,1374209840,43.663069,-75.621002,0,0.72073215,1
79386,2020-07-19 07:10:26,345832460465610,fraud_Turner and Sons,shopping_pos,1143.97,Jason,Mcmahon,M,6385 Donald Square Suite 429,Springfield,VA,22151,38.8029,-77.2116,104396,Production engineer,1950-11-20,5c679631a9c4e44905d0b1dd76ef64dd,1374217826,39.09289,-77.520517,0,0.607286,1
79971,2020-07-19 12:16:57,372509258176510,fraud_Lesch Ltd,shopping_pos,1273.97,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,42.9147,-83.4845,6951,Learning disability nurse,1985-06-18,629cf0d5d73898465eb64f42f4dfea50,1374236217,43.617218,-83.86173199999999,0,0.7955008,1
80207,2020-07-19 13:42:08,372509258176510,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,1259.64,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,42.9147,-83.4845,6951,Learning disability nurse,1985-06-18,4fef9807e634b94949ecd12ff592bcfa,1374241328,42.867052,-84.112255,0,0.81123155,1
80242,2020-07-19 13:56:56,4957924165498,"fraud_Hahn, Douglas and Schowalter",travel,5186.92,Alan,Parsons,M,0547 Russell Ford Suite 574,Kirk,CO,80824,39.6171,-102.4776,207,Network engineer,1955-12-04,03e91b0b4e348a7361e223a6c45001a7,1374242216,38.647712,-102.577561,0,0.89442575,1
80613,2020-07-19 16:06:25,30270432095985,fraud_Morissette PLC,shopping_pos,995.14,Lisa,Lin,F,908 Brooks Brook,Lomax,IL,61454,40.6761,-91.0391,725,Environmental consultant,1972-11-28,13e977ca0a3e9fa164cbf2f59fa6655b,1374249985,41.423732,-90.837822,0,0.85140246,1
80749,2020-07-19 16:52:12,3534330126107879,"fraud_Reichert, Rowe and Mraz",shopping_net,1022.5,Jeffrey,Smith,M,713 Scott Pike Apt. 712,Bridger,MT,59014,45.2857,-108.9082,1446,Chartered loss adjuster,1978-01-15,67b6463c531115094f3284eabbf77dc2,1374252732,45.113582,-108.650595,1,0.8848407,1
80786,2020-07-19 17:03:19,6506982560413523,fraud_Johnston-Casper,travel,2459.45,Alice,Kemp,F,057 Martinez Radial,Texarkana,AR,71854,33.431,-93.8765,36438,Surgeon,1985-04-15,bdf0f55569eee0827e7378ca9fdfa5fc,1374253399,33.945003,-93.762818,0,0.87150395,1
80925,2020-07-19 17:54:01,4797297220948468262,fraud_Lemke-Gutmann,shopping_net,1026.57,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,1991-03-13,8eaf1ad9d814030d3136c915ce37837a,1374256441,38.493253,-85.81348299999999,0,0.8214051,1
80961,2020-07-19 18:06:31,343472729187663,"fraud_Roob, Conn and Tremblay",shopping_pos,829.89,Gloria,Wallace,F,234 Bridges Wells Apt. 389,Center Tuftonboro,NH,3816,43.6849,-71.2551,1368,"Optician, dispensing",1971-08-05,33e30150db593b337cd64dd704a57046,1374257191,43.279548,-71.651533,0,0.6338859,1
81264,2020-07-19 19:49:21,3562679455732797,"fraud_Larson, Quitzon and Spencer",travel,8508.34,Amanda,Jones,F,7320 Jennifer Forges,Queenstown,MD,21658,39.0026,-76.1424,3862,Maintenance engineer,1962-12-06,63220a5fa0baa766b9c6383d4c35773e,1374263361,39.93738,-75.933249,0,0.9141445,1
81378,2020-07-19 20:30:19,3595192916105588,fraud_Roberts-Beahan,misc_pos,661.48,Dustin,Roberts,M,3283 James Station,Fayetteville,NC,28314,35.0583,-79.008,238602,"Scientist, research (maths)",1993-05-14,b7ab67cb373d1eeac0df482dd07e1c66,1374265819,35.598647,-79.266301,0,0.72207236,1
81405,2020-07-19 20:36:54,3508104404056005,fraud_Reichert-Weissnat,travel,1193.5,Michael,Fisher,M,401 Escobar Port,East Troy,WI,53120,42.8035,-88.4092,9679,"Engineer, production",1991-04-11,f6caddf1ae7df0f2b0681a6978cc2465,1374266214,43.195066,-89.350263,0,0.55425507,1
81647,2020-07-19 22:00:56,3534330126107879,fraud_Kuphal-Predovic,misc_net,779.4,Jeffrey,Smith,M,713 Scott Pike Apt. 712,Bridger,MT,59014,45.2857,-108.9082,1446,Chartered loss adjuster,1978-01-15,2bcd83706161cc85fb485696159c0b1e,1374271256,46.115585,-108.565385,1,0.9851494,1
81649,2020-07-19 22:01:11,3567697931646329,fraud_Stamm-Witting,shopping_net,791.99,John,Stevens,M,428 Morgan River,Hudson,NY,12534,42.247,-73.7552,17867,Travel agency manager,1998-07-29,9d620152253879c0de5712e510bed307,1374271271,42.009890000000006,-73.502641,0,0.58341444,1
81662,2020-07-19 22:05:33,4428780983793657331,"fraud_Reichert, Huels and Hoppe",shopping_net,1040.83,Richard,Waters,M,7683 Natasha Way Apt. 945,Waukesha,WI,53186,42.9993,-88.2196,95015,"Therapist, occupational",1946-01-02,71ba289e95b080d29e8d0cc987fc726d,1374271533,42.513649,-88.337195,1,0.9861899,1
81684,2020-07-19 22:13:25,3534330126107879,"fraud_Zboncak, Rowe and Murazik",shopping_net,857.24,Jeffrey,Smith,M,713 Scott Pike Apt. 712,Bridger,MT,59014,45.2857,-108.9082,1446,Chartered loss adjuster,1978-01-15,a47d4329a158dd2c63027c30890be3ed,1374272005,46.047818,-109.446927,1,0.94861025,1
81697,2020-07-19 22:15:59,2454076758463217,fraud_Beier-Hyatt,shopping_pos,795.09,Robert,Andrade,M,27720 Martin Hills,Remer,MN,56672,47.0874,-93.9196,2097,Insurance risk surveyor,1987-10-27,2f0bc836dc7e1d03fafc5ed6878a6029,1374272159,47.158087,-93.759129,1,0.69744843,1
81715,2020-07-19 22:21:21,3534330126107879,fraud_Heaney-Marquardt,entertainment,503.53,Jeffrey,Smith,M,713 Scott Pike Apt. 712,Bridger,MT,59014,45.2857,-108.9082,1446,Chartered loss adjuster,1978-01-15,a4b226b750ab2e04f80c024834977b15,1374272481,44.557191,-107.920422,1,0.9518974,1
81731,2020-07-19 22:26:31,4428780983793657331,fraud_Klocko LLC,misc_net,890.68,Richard,Waters,M,7683 Natasha Way Apt. 945,Waukesha,WI,53186,42.9993,-88.2196,95015,"Therapist, occupational",1946-01-02,84674cce855303c45f6b5964892fd003,1374272791,42.848162,-87.778512,1,0.9921669,1
81736,2020-07-19 22:27:40,4428780983793657331,"fraud_Bernier, Volkman and Hoeger",misc_net,694.13,Richard,Waters,M,7683 Natasha Way Apt. 945,Waukesha,WI,53186,42.9993,-88.2196,95015,"Therapist, occupational",1946-01-02,5048b0028976310e09834403de1bc4cb,1374272860,43.144953,-88.419539,1,0.99304986,1
81775,2020-07-19 22:38:32,375534208663984,"fraud_Reichert, Shanahan and Hayes",shopping_net,1000.47,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,1986-03-28,8a449d7fd31a1bed7ea3d727aa4df4a6,1374273512,38.442526,-78.556268,1,0.8639443,1
81856,2020-07-19 23:09:05,30131826429364,"fraud_Kuhic, Bins and Pfeffer",shopping_net,647.04,Brianna,Foley,F,57256 Raymond Ports,Knoxville,TN,37932,35.9335,-84.1481,391389,"Designer, industrial/product",1994-04-22,a6c691dafb5f75b56f0e4a36e6998f8c,1374275345,35.799273,-83.846845,0,0.6324727,1
81861,2020-07-19 23:10:40,3534330126107879,fraud_Jast Ltd,shopping_net,843.65,Jeffrey,Smith,M,713 Scott Pike Apt. 712,Bridger,MT,59014,45.2857,-108.9082,1446,Chartered loss adjuster,1978-01-15,814ff486439058aa89b8070b5f962d4e,1374275440,45.933766,-109.034805,1,0.9662448,1
81876,2020-07-19 23:17:07,30074693890476,fraud_Kris-Padberg,shopping_pos,1063.01,Kelsey,Richards,F,889 Sarah Station Suite 624,Holcomb,KS,67851,37.9931,-100.9893,2691,Arboriculturist,1993-08-16,764b466b7eea49536c34325da53076e5,1374275827,38.205172,-101.457407,0,0.9201107,1
81909,2020-07-19 23:25:55,3534330126107879,"fraud_Heathcote, Yost and Kertzmann",shopping_net,723.15,Jeffrey,Smith,M,713 Scott Pike Apt. 712,Bridger,MT,59014,45.2857,-108.9082,1446,Chartered loss adjuster,1978-01-15,4f1077d7caab592a698de7ec0bffb2c9,1374276355,45.866906,-108.50611200000002,1,0.9502389,1
81960,2020-07-19 23:45:30,375534208663984,fraud_Kuhic LLC,shopping_net,1036.64,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,1986-03-28,88156d1e6a4068c0a4e37100d3c57e80,1374277530,38.650959,-79.825939,1,0.9182566,1
81979,2020-07-19 23:55:53,4428780983793657331,"fraud_Little, Gutmann and Lynch",shopping_net,1068.32,Richard,Waters,M,7683 Natasha Way Apt. 945,Waukesha,WI,53186,42.9993,-88.2196,95015,"Therapist, occupational",1946-01-02,9ad5f1ab3c823bef5599438aa341ae99,1374278153,42.727735,-88.40260500000001,1,0.98801416,1
81992,2020-07-20 00:00:52,2268221587779419,fraud_Mante Group,misc_net,707.11,Peggy,Berry,F,517 Vasquez Lodge,Vancouver,WA,98665,45.6892,-122.6616,299480,Teaching laboratory technician,1985-01-02,bdcf069b640bdfedcca63e529c0d9205,1374278452,44.993214,-123.335403,1,0.7796037,1
82009,2020-07-20 00:06:38,2268221587779419,"fraud_Towne, Greenholt and Koepp",shopping_net,967.39,Peggy,Berry,F,517 Vasquez Lodge,Vancouver,WA,98665,45.6892,-122.6616,299480,Teaching laboratory technician,1985-01-02,afe3b8a3dd4e23951963ffcfa5f6668f,1374278798,46.221079,-123.626395,1,0.5448595,1
82091,2020-07-20 00:43:01,4640395708703,"fraud_Tillman, Fritsch and Schmitt",misc_net,690.89,Melissa,Krause,F,67632 Martin Gateway,Fordoche,LA,70732,30.6576,-91.6264,1178,Community education officer,1951-06-13,141c8ea80364a63cc1d4262b197dca65,1374280981,30.273111,-92.34008,0,0.7515684,1
82260,2020-07-20 02:04:21,180046765320457,fraud_Hermann-Gaylord,misc_pos,536.15,Jared,Camacho,M,4257 Perez Mall,Canton,OH,44702,40.8027,-81.3739,192805,Building control surveyor,1963-06-30,45114786566984a6d91749cd3a427c14,1374285861,41.12396,-82.135462,0,0.59912175,1
82431,2020-07-20 03:27:12,584673555952,fraud_Kerluke PLC,misc_net,845.12,Jessica,Jordan,F,071 Wise Trace,Coleharbor,ND,58531,47.5196,-101.2332,307,Make,1930-08-13,755b9ae5275a4ae45525714092703421,1374290832,47.325809,-100.612642,0,0.72970265,1
82519,2020-07-20 04:10:50,377113842678100,fraud_Kris-Weimann,misc_net,474.12,Billy,Gallagher,M,673 Delgado Burg,Greenwich,NJ,8323,39.4055,-75.3209,804,Insurance risk surveyor,1965-03-25,3bd665a1ca51a24ffd97a3c86bdd1049,1374293450,39.439616,-74.998987,0,0.73177326,1
82563,2020-07-20 04:27:17,4855853415727304322,fraud_Kerluke-Abshire,shopping_net,1528.76,Justin,Aguilar,M,184 Miller Manors,Wittenberg,WI,54499,44.8232,-89.1665,3223,Senior tax professional/tax inspector,1954-06-30,09979922f0599f380a8e560090de5c1a,1374294437,44.900321000000005,-89.009941,0,0.6439998,1
82732,2020-07-20 05:57:14,4069975342931683,fraud_McGlynn-Heathcote,misc_net,775.8,Kimberly,Martin,F,1943 Dennis Inlet Suite 145,Hurricane,WV,25526,38.4257,-81.9943,21902,Sub,1980-09-18,cbfd485dba54bb9ec4840fe6e79fd621,1374299834,38.385166,-81.0495,0,0.68927175,1
82864,2020-07-20 06:55:07,3562679455732797,fraud_Kuphal-Bartoletti,misc_net,724.16,Amanda,Jones,F,7320 Jennifer Forges,Queenstown,MD,21658,39.0026,-76.1424,3862,Maintenance engineer,1962-12-06,3d4c1066eb971973c93915c718ad800d,1374303307,38.991962,-76.192073,0,0.63338876,1
83662,2020-07-20 12:38:09,4191109180926792,"fraud_Schmeler, Bashirian and Price",shopping_net,1237.56,Jennifer,Spencer,F,477 Wheeler Burg,Amanda,OH,43102,39.6251,-82.7552,4512,Farm manager,1992-10-03,9b2d51159e449c075aacebb901cfc124,1374323889,40.319603,-81.78697700000001,0,0.7081411,1
84236,2020-07-20 15:21:56,343472729187663,fraud_Hills-Witting,shopping_net,2848.31,Gloria,Wallace,F,234 Bridges Wells Apt. 389,Center Tuftonboro,NH,3816,43.6849,-71.2551,1368,"Optician, dispensing",1971-08-05,de83bc639bdf730f2e5bec33131012bf,1374333716,44.022005,-71.595662,0,0.9100904,1
84440,2020-07-20 16:20:30,3529597810116815,fraud_Barrows PLC,shopping_pos,978.73,Pamela,Curtis,F,8969 Fuentes Station Apt. 291,Mill Creek,PA,17060,40.4679,-77.8967,1334,Archaeologist,1986-12-17,a805d98b5d512a4fa99de457a7ae84c1,1374337230,41.149552,-78.47495,0,0.5354216,1
84689,2020-07-20 17:30:01,180084576295055,fraud_Romaguera and Sons,travel,1839.19,David,Kirby,M,133 Alyssa Plains,Lolita,TX,77971,28.7724,-96.4793,911,Archaeologist,1970-01-18,3b60630e5f14dd11727abe496cd8a16a,1374341401,28.086989000000003,-97.443828,0,0.8045884,1
84767,2020-07-20 17:49:20,4997733566924489,fraud_Jast Ltd,shopping_net,558.13,Stephanie,Taylor,F,598 Martin Pine Suite 365,Saint Paul,MN,55128,44.9913,-92.9487,753116,Fisheries officer,1971-08-06,6a0e760d771f95cca88d80991b364c12,1374342560,45.192716,-92.706913,0,0.50057185,1
85480,2020-07-20 21:11:18,3527536963490470,fraud_Gislason Group,misc_pos,1184.55,Teresa,Stein,F,2838 White Fields Apt. 473,Brunson,SC,29911,32.9413,-81.1807,1725,Social researcher,1974-12-05,11cb7eddb06c0de5c2b0834301004287,1374354678,32.577421,-81.090271,0,0.9726857,1
85650,2020-07-20 22:00:44,375534208663984,fraud_Beier-Hyatt,shopping_pos,768.27,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,1986-03-28,9d6e31b4112884d09342eb612fd4a410,1374357644,37.906677,-79.12953900000001,1,0.59311604,1
85669,2020-07-20 22:05:35,375534208663984,"fraud_Ruecker, Beer and Collier",shopping_net,1152.49,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,1986-03-28,7dfa0c04f69b0b82875e6fd6134c6f9e,1374357935,38.877282,-79.924397,1,0.96600103,1
85670,2020-07-20 22:05:45,375534208663984,fraud_Durgan-Auer,misc_net,920.6,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,1986-03-28,880e729d8adabcac2c9f0610b52ff14a,1374357945,38.831006,-79.108034,1,0.9713179,1
85691,2020-07-20 22:12:37,4428780983793657331,fraud_O'Keefe-Hudson,grocery_pos,304.85,Richard,Waters,M,7683 Natasha Way Apt. 945,Waukesha,WI,53186,42.9993,-88.2196,95015,"Therapist, occupational",1946-01-02,063cb6f35ed1f048c4d80a59093826b8,1374358357,43.126331,-88.10964,1,0.86157936,1
85700,2020-07-20 22:14:53,4225990116481262579,"fraud_Ferry, Lynch and Kautzer",misc_net,866.99,Brian,Simpson,M,2711 Duran Pines,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,1966-12-03,5f9ddb00cb52b8b3570209af2dd0f7a2,1374358493,20.990102,-154.986614,1,0.53772247,1
85845,2020-07-20 22:54:24,2283743876903625,fraud_Spencer-Runolfsson,misc_pos,724.39,Shannon,Williams,F,9345 Spencer Junctions Suite 183,Alpharetta,GA,30009,34.077,-84.3033,165556,Prison officer,1997-12-27,e97e8beba63a963afa79cad1f95d1518,1374360864,35.073475,-84.745832,0,0.8013977,1
85863,2020-07-20 23:00:39,4428780983793657331,fraud_Boyer PLC,shopping_net,995.02,Richard,Waters,M,7683 Natasha Way Apt. 945,Waukesha,WI,53186,42.9993,-88.2196,95015,"Therapist, occupational",1946-01-02,9fc83f489f0012616b4d6fd64a755b8d,1374361239,43.29782,-87.30996800000001,1,0.985719,1
85879,2020-07-20 23:05:14,4428780983793657331,"fraud_Kihn, Abernathy and Douglas",shopping_net,960.91,Richard,Waters,M,7683 Natasha Way Apt. 945,Waukesha,WI,53186,42.9993,-88.2196,95015,"Therapist, occupational",1946-01-02,91d495ec9b58c64a5815c3c4af86f148,1374361514,42.027111,-88.529956,1,0.9877351,1
85939,2020-07-20 23:25:24,676369110710,fraud_Corwin-Romaguera,travel,4088.92,David,Wolfe,M,81261 Garcia Underpass Suite 741,Southfield,MI,48034,42.4969,-83.2911,75830,"Engineer, automotive",1974-12-28,7191277a24f16a575010b8650a5fa0bc,1374362724,42.122046000000005,-83.427842,0,0.9405327,1
85967,2020-07-20 23:35:37,4428780983793657331,fraud_Kerluke-Abshire,shopping_net,1076.88,Richard,Waters,M,7683 Natasha Way Apt. 945,Waukesha,WI,53186,42.9993,-88.2196,95015,"Therapist, occupational",1946-01-02,c62355b0854c230cf9da86a158dfc6da,1374363337,43.725099,-88.99354100000001,1,0.9884609,1
86150,2020-07-21 00:49:22,4797297220948468262,"fraud_Kuhic, Bins and Pfeffer",shopping_net,758.2,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,1991-03-13,1304671b6058fadb43f297b97ae419ff,1374367762,38.468934,-86.302768,1,0.79888994,1
86238,2020-07-21 01:32:19,4428780983793657331,fraud_Lynch Ltd,shopping_pos,1645.28,Richard,Waters,M,7683 Natasha Way Apt. 945,Waukesha,WI,53186,42.9993,-88.2196,95015,"Therapist, occupational",1946-01-02,e195764ee37373e25f4ed63ee75f5f4b,1374370339,43.63371,-87.84026800000001,0,0.5775497,1
86283,2020-07-21 01:54:47,4874017206859125,fraud_Schmidt and Sons,shopping_net,952.53,Lauren,Williams,F,065 Jones Stravenue,Lake Oswego,OR,97034,45.4093,-122.6847,42817,Planning and development surveyor,1982-05-28,8a30c1f1f5ad3b1cbdfae8644eed6201,1374371687,46.359524,-123.032119,1,0.5143484,1
86359,2020-07-21 02:27:19,3547560454237873,fraud_Hermann-Gaylord,misc_pos,1543.0,Jerry,Robinson,M,212 Mary Stream,Arcadia,MI,49613,44.5232,-86.2061,680,"Designer, jewellery",1966-12-21,7bbca10a154cd491e820fccc5b64dc46,1374373639,44.116911,-85.712965,0,0.6732806,1
86864,2020-07-21 06:04:02,4981132848794,fraud_Volkman Ltd,misc_net,415.73,Joseph,Spencer,M,7854 Stephanie Island Suite 788,Holloway,OH,43985,40.0113,-80.9701,128,Child psychotherapist,1946-04-03,0ef1f91dd9574197186b19ccb5c43a09,1374386642,39.535772,-80.12586800000001,0,0.6595,1
